"","Valid_Video","PCG","EVENT","PID","Coll","Gear_ID","Data.Source","GMT","Day","Month","Year","Latitude","Longitude","Stat_Depth","Samp_Depth","Samp_Dur","Station.Number","Station_Code","Pressure","Depth","Temp","Salinity","Oxygen","CHLA","PO4","NO2","NO3","Backscatter","PAR","Turbidity","Camera_A","Camera_A2","Camera_C","Camera_C2","Camera_CO","Camera_I","Camera_T","CameraBrandA","CameraBrandA2","CameraBrandC","CameraBrandC2","CameraBrandCO","CameraBrandI","CameraBrand","CameraModelA","CameraModelA2","CameraModelC","CameraModelC2","CameraModelCO","CameraModelI","CameraModel","Reader.InitialsA","Reader.InitialsA2","Date.ReadA","Date.ReadA2","Reviewer.InitialsA","Reviewer.InitialsA2","Date.ReviewedA","Date.ReviewedA2","No.Readable.FramesA","No.Readable.FramesA2","Video.ReadableA","Video.ReadableA2","Primary.ReasonA","Primary.ReasonA2","Camera_Dark","Camera_Bounces","Camera_Moves","Camera_Obstruction","Camera_Focus","Camera_Turbidity","Max_Biota_Density","Mean_Biota_Density","Biota_Height","Max_Substrate_Density","Mean_Substrate_Density","Substrate_Size","Substrate_Relief","Current_Direction","Current_Magnitude","MeanCountA","MeanCountA2","Abund01.A","Abund01.A2","Abund01","MaxN.A","MaxN.A2","MaxN","which.max"
"4839","Yes","T60133901324","2013-1139","T60",133901,"324","SEFIS","12:23",19,8,2013,28.02,-80.4,19,19,95,6171,"ReconConv",21.66,15,23.33,36.39,6.2,1.91,NA,NA,NA,0.3783271,190.47,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"WAM",NA,"12/12/2013",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Fair",30,30,"Max Height >0.5 m",10,10,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief","Cross","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4840","Yes","T60133902324","2013-1139","T60",133902,"324","SEFIS","12:28",19,8,2013,28.02,-80.4,18,18,101,6172,"ReconConv",21.66,15,23.33,36.39,6.2,1.91,NA,NA,NA,0.3783271,190.47,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"WAM",NA,"12/12/2013",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Fair",65,37.5,"Max Height >0.5 m",0,0,"No consolidated sediment","<0.3 m of Relief","Cross","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4841","Yes","T60133903324","2013-1139","T60",133903,"324","SEFIS","12:38",19,8,2013,28.02,-80.39,20,20,103,6173,"ReconConv",21.66,15,23.33,36.39,6.2,1.91,NA,NA,NA,0.3783271,190.47,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"WAM",NA,"12/13/2013",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Fair",20,20,"Max Height >0.5 m",40,40,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief","Cross","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4842","Yes","T60128002324","2012-1078","T60",128002,"324","SEFIS","16:44",26,7,2012,34.35,-76.38,24,24,99,5658,"ReconConv",NA,25.35,25.69,36.25,7.62,1.63,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"JLV",NA,"4/8/2013",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Fair",60,55,"Max Height >0.5 m",2,1,"> 50% consolidated sediment <1 m in diameter","0.3 - 1 m of Relief","Cross","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4843","Yes","T60128003324","2012-1078","T60",128003,"324","SEFIS","16:51",26,7,2012,34.35,-76.38,24,24,112,5659,"ReconConv",NA,25.35,25.69,36.25,7.62,1.63,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"JLV",NA,"4/9/2013",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Fair",25,22.5,"Max Height >0.5 m",10,5,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief","Cross","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4844","Yes","T60128004324","2012-1078","T60",128004,"324","SEFIS","16:58",26,7,2012,34.34,-76.38,24,24,120,5660,"ReconConv",NA,25.35,25.69,36.25,7.62,1.63,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"JLV",NA,"4/9/2013",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","Bounces, but Readable","Moves, but Readable","No Obstruction","Focused","Fair",20,12.5,"Max Height >0.5 m",5,4,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief","Cross","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4845","Yes","T60128005324","2012-1078","T60",128005,"324","SEFIS","17:02",26,7,2012,34.34,-76.38,24,24,130,5661,"ReconConv",NA,25.35,25.69,36.25,7.62,1.63,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"JLV",NA,"4/9/2013",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Fair",50,42.5,"Max Height >0.5 m",10,7.5,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief","Cross","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4846","Yes","T60133909324","2013-1140","T60",133909,"324","SEFIS","16:22",19,8,2013,28.09,-80.21,31,31,94,5486,"Random",40.49,28,22.98,36.39,6.15,4.89,NA,NA,NA,0.3449515,129.85,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"MLB",NA,"2/12/2014",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Fair",25,20,"Max height < 0.5 m",60,42.5,">50% Consolidated Sediment > 1 m in diameter",">1 m of Relief","Away","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4847","Yes","T60128008324","2012-1079","T60",128008,"324","SEFIS","12:04",27,7,2012,34.57,-76.21,37,37,78,5663,"ReconConv",NA,33.56,24.9,36.28,7.67,1.09,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"JLV",NA,"4/10/2013",NA,"DJB",NA,"11/15/2013",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Fair",1,0.5,"Max height < 0.5 m",0,0,"No consolidated sediment","<0.3 m of Relief","Away","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4848","Yes","T60128009324","2012-1079","T60",128009,"324","SEFIS","12:11",27,7,2012,34.57,-76.2,37,37,85,5664,"ReconConv",NA,33.56,24.9,36.28,7.67,1.09,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"JLV",NA,"4/10/2013",NA,"DJB",NA,"11/15/2013",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Moves, but Readable","No Obstruction","Focused","Fair",15,10,"Max height < 0.5 m",1,0.5,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief","Away","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4849","Yes","T60133913324","2013-1141","T60",133913,"324","SEFIS","19:04",19,8,2013,28.16,-80.22,26,26,89,5571,"NonRandom",35.9,25,23.24,36.4,6.08,6.8,NA,NA,NA,0.3584711,122.71,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"MLB",NA,"2/12/2014",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Fair",35,20,"Max height < 0.5 m",10,5,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief","Away","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4850","Yes","T60128011324","2012-1079","T60",128011,"324","SEFIS","12:27",27,7,2012,34.56,-76.21,37,37,90,5666,"ReconConv",NA,33.56,24.9,36.28,7.67,1.09,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"JLV",NA,"4/11/2013",NA,"DJB",NA,"11/15/2013",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Moves, but Readable","No Obstruction","Focused","Fair",5,5,"Max height < 0.5 m",0,0,"No consolidated sediment","<0.3 m of Relief","Cross","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4851","Yes","T60128012324","2012-1079","T60",128012,"324","SEFIS","12:34",27,7,2012,34.56,-76.21,36,36,99,5667,"ReconConv",NA,33.56,24.9,36.28,7.67,1.09,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"JLV",NA,"4/11/2013",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Fair",15,10,"Max height < 0.5 m",1,0.5,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief","Cross","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4852","Yes","T60128013324","2012-1079","T60",128013,"324","SEFIS","12:39",27,7,2012,34.56,-76.22,36,36,102,5668,"ReconConv",NA,33.56,24.9,36.28,7.67,1.09,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"JLV",NA,"4/11/2013",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Fair",3,1.5,"Max height < 0.5 m",0,0,"No consolidated sediment","<0.3 m of Relief","Away","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4853","Yes","T60128015324","2012-1080","T60",128015,"324","SEFIS","15:29",27,7,2012,34.55,-76.22,38,38,75,NA,"Recon",NA,35.96,24.17,36.49,7.19,1.13,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"JLV",NA,"4/11/2013",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Fair",0,0,"No attached biota",0,0,"No consolidated sediment","<0.3 m of Relief","Away","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4854","Yes","T60128016324","2012-1080","T60",128016,"324","SEFIS","15:34",27,7,2012,34.55,-76.21,39,39,84,NA,"Recon",NA,35.96,24.17,36.49,7.19,1.13,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"JLV",NA,"4/11/2013",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Fair",0,0,"No attached biota",0,0,"No consolidated sediment","<0.3 m of Relief","Cross","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4855","Yes","T60128017324","2012-1080","T60",128017,"324","SEFIS","15:39",27,7,2012,34.55,-76.2,40,40,92,5669,"ReconConv",NA,35.96,24.17,36.49,7.19,1.13,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"JLV",NA,"4/16/2013",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Moves, but Readable","No Obstruction","Focused","Fair",0,0,"No attached biota",0,0,"No consolidated sediment","<0.3 m of Relief","Away","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4856","Yes","T60128018324","2012-1080","T60",128018,"324","SEFIS","15:45",27,7,2012,34.54,-76.21,39,39,98,5670,"ReconConv",NA,35.96,24.17,36.49,7.19,1.13,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"MLB",NA,"9/19/2013",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Fair",1,0.5,"Max height < 0.5 m",0,0,"No consolidated sediment","<0.3 m of Relief","Cross","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4858","Yes","T60133923324","2013-1142","T60",133923,"324","SEFIS","12:35",20,8,2013,28.87,-80.17,52,52,91,5052,"Random",79.99,55,19.92,36.28,5.32,4.1,NA,NA,NA,0.2105329,0.41,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"DJB",NA,"1/3/2014",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Dark, but Readable","No Bounce","Doesn't Move","No Obstruction","Focused","Clear",10,7.5,"Max Height >0.5 m",5,3,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief","Away","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4859","Yes","T60128022324","2012-1081","T60",128022,"324","SEFIS","18:18",27,7,2012,34.54,-76.21,40,40,76,5673,"ReconConv",NA,37.41,23.34,36.48,7.03,1.29,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"MLB",NA,"9/19/2013",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Fair",30,30,"Max Height >0.5 m",40,32.5,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief","Away","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4860","Yes","T60128023324","2012-1081","T60",128023,"324","SEFIS","18:22",27,7,2012,34.53,-76.21,41,41,85,5674,"ReconConv",NA,37.41,23.34,36.48,7.03,1.29,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"JLV",NA,"4/16/2013",NA,"DJB",NA,"11/18/2013",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Fair",35,30,"Max Height >0.5 m",80,45,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief","Cross","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4861","Yes","T60128024324","2012-1081","T60",128024,"324","SEFIS","18:27",27,7,2012,34.53,-76.22,40,40,105,5675,"ReconConv",NA,37.41,23.34,36.48,7.03,1.29,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"JLV",NA,"4/16/2013",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Fair",15,12.5,"Max height < 0.5 m",20,12.5,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief","Cross","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4862","Yes","T60133928324","2013-1143","T60",133928,"324","SEFIS","15:08",20,8,2013,28.96,-80.18,54,54,87,5467,"NonRandom",78.71,54,20.34,36.29,5.49,7.14,NA,NA,NA,0.4016348,0.65,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"MLB",NA,"2/21/2014",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Fair",70,40,"Max Height >0.5 m",100,50,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief","Away","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4863","Yes","T60133944324","2013-1145","T60",133944,"324","SEFIS","12:32",21,8,2013,29.67,-80.28,63,63,106,5103,"Random",111.77,77,13.51,35.77,4.1,0.99,NA,NA,NA,0.1688832,0.6,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"DJB",NA,"1/8/2014",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Clear",15,10,"Max Height >0.5 m",1,0.5,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief","Away","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4864","Yes","T60128027324","2012-1081","T60",128027,"324","SEFIS","18:46",27,7,2012,34.52,-76.2,40,40,131,NA,"Recon",NA,37.41,23.34,36.48,7.03,1.29,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"JLV",NA,"4/17/2013",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Fair",0,0,"No attached biota",0,0,"No consolidated sediment","<0.3 m of Relief","Away","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4865","Yes","T60143895324","2014-1138","T60",143895,"324","SEFIS","14:53",29,7,2014,33.46,-77.21,42,42,104,NA,"Recon",60,41,21.33,36.49,5.63,0.84,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero3/Deepwater Housing",NA,NA,NA,NA,"MLB",NA,"11/10/2014",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Clear",1,0.5,"Max height < 0.5 m",0,0,"No consolidated sediment","<0.3 m of Relief","Away","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4866","Yes","T60143289324","2014-1045","T60",143289,"324","SEFIS","13:03",2,6,2014,28.99,-80.44,25,25,89,6012,"Random",33.24,23,25.02,36.17,5.95,1.05,NA,NA,NA,0.32308,159.05,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"MLB",NA,"10/2/2014",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Fair",5,5,"Max height < 0.5 m",5,3.5,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief","Away","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4867","Yes","T60128031324","2012-1082","T60",128031,"324","SEFIS","12:08",28,7,2012,34.57,-76.33,28,28,88,5679,"ReconConv",NA,23.5,24.07,36.34,7.17,1.27,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"JLV",NA,"4/19/2013",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Fair",0,0,"No attached biota",0,0,"No consolidated sediment","<0.3 m of Relief","Away","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4868","Yes","T60128032324","2012-1082","T60",128032,"324","SEFIS","12:13",28,7,2012,34.57,-76.34,28,28,90,5680,"ReconConv",NA,23.5,24.07,36.34,7.17,1.27,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"JLV",NA,"4/19/2013",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Fair",0,0,"No attached biota",0,0,"No consolidated sediment","<0.3 m of Relief","Away","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4869","Yes","T60128033324","2012-1082","T60",128033,"324","SEFIS","12:21",28,7,2012,34.56,-76.34,26,26,89,NA,"Recon",NA,23.5,24.07,36.34,7.17,1.27,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"JLV",NA,"4/19/2013",NA,"DJB",NA,"11/18/2013",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Poor",0,0,"No attached biota",0,0,"No consolidated sediment","<0.3 m of Relief","Away","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4870","Yes","T60128034324","2012-1082","T60",128034,"324","SEFIS","12:24",28,7,2012,34.56,-76.34,24,24,94,NA,"Recon",NA,23.5,24.07,36.34,7.17,1.27,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"JLV",NA,"4/19/2013",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Poor",0,0,"No attached biota",0,0,"No consolidated sediment","<0.3 m of Relief","Away","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4871","Yes","T60128036324","2012-1083","T60",128036,"324","SEFIS","14:20",28,7,2012,34.56,-76.34,26,26,79,5681,"ReconConv",NA,24.49,24.17,36.36,7.24,1.78,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"JLV",NA,"4/22/2013",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Poor",35,30,"Max Height >0.5 m",5,2.5,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief","Cross","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4872","Yes","T60128037324","2012-1083","T60",128037,"324","SEFIS","14:24",28,7,2012,34.56,-76.34,24,24,87,5682,"ReconConv",NA,24.49,24.17,36.36,7.24,1.78,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"JLV",NA,"4/22/2013",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Poor",20,10,"Max Height >0.5 m",75,37.5,">50% Consolidated Sediment > 1 m in diameter",">1 m of Relief","Cross","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4873","Yes","T60128038324","2012-1083","T60",128038,"324","SEFIS","14:30",28,7,2012,34.55,-76.33,27,27,92,5683,"ReconConv",NA,24.49,24.17,36.36,7.24,1.78,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"JLV",NA,"4/23/2013",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Poor",20,15,"Max height < 0.5 m",60,30,">50% Consolidated Sediment > 1 m in diameter",">1 m of Relief","Cross","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4874","Yes","T60128039324","2012-1083","T60",128039,"324","SEFIS","14:38",28,7,2012,34.55,-76.34,27,27,97,5684,"ReconConv",NA,24.49,24.17,36.36,7.24,1.78,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"JLV",NA,"4/23/2013",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Fair",50,40,"Max Height >0.5 m",10,7.5,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief","Cross","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4875","Yes","T60128040324","2012-1083","T60",128040,"324","SEFIS","14:45",28,7,2012,34.55,-76.34,24,24,96,5685,"ReconConv",NA,24.49,24.17,36.36,7.24,1.78,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"JLV",NA,"4/24/2013",NA,"",NA,"",NA,41,NA,"Yes",NA,"",NA,"Not Dark","Bounces, but Readable","Doesn't Move","No Obstruction","Focused","Fair",1,1,"Max height < 0.5 m",0,0,"No consolidated sediment","<0.3 m of Relief","Cross","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
"4876","Yes","T60128041324","2012-1083","T60",128041,"324","SEFIS","14:52",28,7,2012,34.55,-76.34,27,27,96,5686,"ReconConv",NA,24.49,24.17,36.36,7.24,1.78,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"Canon",NA,"GoPro",NA,NA,NA,NA,"HF S200",NA,"HD Hero/Flat Housing",NA,NA,NA,NA,"JLV",NA,"4/25/2013",NA,"DJB",NA,"11/18/2013",NA,41,NA,"Yes",NA,"",NA,"Not Dark","No Bounce","Doesn't Move","No Obstruction","Focused","Fair",30,30,"Max Height >0.5 m",5,3,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief","Cross","Weak",0,NA,0,NA,0,0,NA,0,"A Camera"
